Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
WT_GRB2	PHLA2_HUMAN	PHLDA2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	RT27_HUMAN	MRPS27	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	M2OM_HUMAN	SLC25A11	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	STAT1_HUMAN	STAT1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	SLIRP_HUMAN	SLIRP	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	PK3CD_HUMAN	PIK3CD	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	GRP75_HUMAN	HSPA9	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	AIFM1_HUMAN	AIFM1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	PHB_HUMAN	PHB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	HNRPK_HUMAN	HNRNPK	0|1|1|2	4	1.00	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	-0.11	10.00	0.28	
WT_GRB2	TMM33_HUMAN	TMEM33	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_GRB2	RT34_HUMAN	MRPS34	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	EGFR_HUMAN	EGFR	7|6|12|7	32	8.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.34	80.00	0.00	
WT_P85B	ERBB2_HUMAN	ERBB2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	P85B_HUMAN	PIK3R2	26|41|47|39	153	38.25	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	41.42	382.50	0.00	
WT_P85B	P55G_HUMAN	PIK3R3	3|4|2|3	12	3.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.43	30.00	0.00	
WT_P85B	P85A_HUMAN	PIK3R1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	K2C1_HUMAN	KRT1	16|14|9|7	46	11.50	4	10|10|7|7	0.00	0.00	0.00	0.00	0.00	-19.52	1.35	0.50	
WT_P85B	K1C10_HUMAN	KRT10	11|8|2|3	24	6.00	4	1|2|4|3	0.48	1.00	0.48	1.00	0.48	-5.60	2.40	0.23	
WT_P85B	K1C16_HUMAN	KRT16	2|1|0|0	3	0.75	4	1|1|2|2	0.03	0.12	0.03	0.12	0.03	-5.35	0.50	0.47	
WT_P85B	GRB2_HUMAN	GRB2	0|1|1|1	3	0.75	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	7.50	0.51	
WT_P85B	GRP78_HUMAN	HSPA5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	K22E_HUMAN	KRT2	8|8|3|4	23	5.75	4	4|4|1|1	0.48	0.93	0.48	0.93	0.48	-4.13	2.30	0.23	
WT_P85B	K2C8_HUMAN	KRT8	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	K2C5_HUMAN	KRT5	0|2|0|0	2	0.50	4	1|1|2|0	0.11	0.43	0.11	0.43	0.11	-3.14	0.50	0.45	
WT_P85B	K2C4_HUMAN	KRT4	4|3|0|0	7	1.75	4	0|1|0|0	0.50	1.00	0.50	1.00	0.50	-0.65	7.00	0.18	
WT_P85B	K2C6B_HUMAN	KRT6B	4|4|2|0	10	2.50	4	2|2|2|1	0.25	0.47	0.25	0.47	0.25	-6.40	1.43	0.42	
WT_P85B	K2C7_HUMAN	KRT7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	HSP7C_HUMAN	HSPA8	1|0|0|0	1	0.25	4	0|0|1|1	0.00	0.00	0.00	0.00	0.00	-1.55	0.50	0.51	
WT_P85B	PK3CA_HUMAN	PIK3CA	6|7|11|10	34	8.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.34	85.00	0.00	
WT_P85B	ERBB3_HUMAN	ERBB3	2|2|4|4	12	3.00	4	0|0|0|0	0.99	1.00	0.99	1.00	0.99	4.43	30.00	0.00	
WT_P85B	ADT2_HUMAN	SLC25A5	1|0|1|0	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
WT_P85B	ADT3_HUMAN	SLC25A6	0|0|1|0	1	0.25	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	2.50	0.51	
WT_P85B	K1C9_HUMAN	KRT9	4|2|0|1	7	1.75	4	0|0|1|0	0.48	1.00	0.48	1.00	0.48	-0.65	7.00	0.24	
WT_P85B	TBA1A_HUMAN	TUBA1A	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	TBA4A_HUMAN	TUBA4A	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	ARHG5_HUMAN	ARHGEF5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	PK3CB_HUMAN	PIK3CB	4|2|5|4	15	3.75	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.43	37.50	0.00	
WT_P85B	IRS1_HUMAN	IRS1	3|2|6|3	14	3.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.43	35.00	0.00	
WT_P85B	TBB5_HUMAN	TUBB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	TBB3_HUMAN	TUBB3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	HS90A_HUMAN	HSP90AA1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	HS90B_HUMAN	HSP90AB1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	1433E_HUMAN	YWHAE	2|2|1|1	6	1.50	4	0|0|0|0	0.49	0.99	0.49	0.99	0.49	2.40	15.00	0.19	
WT_P85B	1433T_HUMAN	YWHAQ	1|1|2|1	5	1.25	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	2.40	12.50	0.28	
WT_P85B	LPPRC_HUMAN	LRPPRC	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	ERRFI_HUMAN	ERRFI1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	AP2A1_HUMAN	AP2A1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	GRB7_HUMAN	GRB7	1|1|5|3	10	2.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	2.40	25.00	0.09	
WT_P85B	STAT3_HUMAN	STAT3	0|0|0|1	1	0.25	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	2.50	0.51	
WT_P85B	ANXA2_HUMAN	ANXA2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	PTPRA_HUMAN	PTPRA	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	C1QBP_HUMAN	C1QBP	0|0|0|0	0	0.00	4	7|5|0|0	0.00	0.00	0.00	0.00	0.00	-11.03	0.00	0.51	
WT_P85B	SHC1_HUMAN	SHC1	0|0|1|0	1	0.25	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	2.50	0.51	
WT_P85B	PTN11_HUMAN	PTPN11	1|1|2|1	5	1.25	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	2.40	12.50	0.28	
WT_P85B	PON2_HUMAN	PON2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	MET_HUMAN	MET	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	CRKL_HUMAN	CRKL	2|1|1|2	6	1.50	4	0|0|0|0	0.49	0.99	0.49	0.99	0.49	2.40	15.00	0.19	
WT_P85B	CBL_HUMAN	CBL	0|2|2|0	4	1.00	4	0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.11	10.00	0.19	
WT_P85B	PHLA2_HUMAN	PHLDA2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	RT27_HUMAN	MRPS27	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	M2OM_HUMAN	SLC25A11	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	STAT1_HUMAN	STAT1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	SLIRP_HUMAN	SLIRP	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	PK3CD_HUMAN	PIK3CD	2|2|2|1	7	1.75	4	0|0|0|0	0.74	0.99	0.74	0.99	0.74	2.40	17.50	0.05	
WT_P85B	GRP75_HUMAN	HSPA9	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	AIFM1_HUMAN	AIFM1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	PHB_HUMAN	PHB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	HNRPK_HUMAN	HNRNPK	0|0|1|0	1	0.25	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	2.50	0.51	
WT_P85B	TMM33_HUMAN	TMEM33	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
WT_P85B	RT34_HUMAN	MRPS34	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	EGFR_HUMAN	EGFR	36|29|12|9	86	21.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.08	215.00	0.00	
ER_EGFR	ERBB2_HUMAN	ERBB2	2|1|0|0	3	0.75	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	-0.11	7.50	0.28	
ER_EGFR	P85B_HUMAN	PIK3R2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	P55G_HUMAN	PIK3R3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	P85A_HUMAN	PIK3R1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	K2C1_HUMAN	KRT1	17|17|1|1	36	9.00	4	10|10|7|7	0.00	0.00	0.00	0.00	0.00	-32.37	1.06	0.49	
ER_EGFR	K1C10_HUMAN	KRT10	10|11|1|1	23	5.75	4	1|2|4|3	0.50	1.00	0.50	1.00	0.50	-7.24	2.30	0.13	
ER_EGFR	K1C16_HUMAN	KRT16	0|0|0|0	0	0.00	4	1|1|2|2	0.00	0.00	0.00	0.00	0.00	-5.35	0.00	0.51	
ER_EGFR	GRB2_HUMAN	GRB2	1|1|0|0	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_EGFR	GRP78_HUMAN	HSPA5	9|9|2|1	21	5.25	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	2.40	52.50	0.02	
ER_EGFR	K22E_HUMAN	KRT2	7|5|1|1	14	3.50	4	4|4|1|1	0.25	0.79	0.25	0.79	0.25	-7.25	1.40	0.28	
ER_EGFR	K2C8_HUMAN	KRT8	3|2|0|0	5	1.25	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.11	12.50	0.14	
ER_EGFR	K2C5_HUMAN	KRT5	3|2|0|0	5	1.25	4	1|1|2|0	0.29	0.74	0.29	0.74	0.29	-3.14	1.25	0.26	
ER_EGFR	K2C4_HUMAN	KRT4	2|0|0|0	2	0.50	4	0|1|0|0	0.23	0.93	0.23	0.93	0.23	-0.65	2.00	0.42	
ER_EGFR	K2C6B_HUMAN	KRT6B	5|3|0|0	8	2.00	4	2|2|2|1	0.24	0.76	0.24	0.76	0.24	-6.40	1.14	0.42	
ER_EGFR	K2C7_HUMAN	KRT7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	HSP7C_HUMAN	HSPA8	10|15|2|2	29	7.25	4	0|0|1|1	0.90	1.00	0.90	1.00	0.90	1.39	14.50	0.00	
ER_EGFR	PK3CA_HUMAN	PIK3CA	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	ERBB3_HUMAN	ERBB3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	ADT2_HUMAN	SLC25A5	3|2|0|0	5	1.25	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.11	12.50	0.14	
ER_EGFR	ADT3_HUMAN	SLC25A6	3|2|0|0	5	1.25	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.11	12.50	0.14	
ER_EGFR	K1C9_HUMAN	KRT9	3|5|0|0	8	2.00	4	0|0|1|0	0.50	1.00	0.50	1.00	0.50	-0.65	8.00	0.17	
ER_EGFR	TBA1A_HUMAN	TUBA1A	1|1|0|0	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_EGFR	TBA4A_HUMAN	TUBA4A	1|2|0|0	3	0.75	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	-0.11	7.50	0.28	
ER_EGFR	ARHG5_HUMAN	ARHGEF5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	PK3CB_HUMAN	PIK3CB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	IRS1_HUMAN	IRS1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	TBB5_HUMAN	TUBB	3|1|0|0	4	1.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.11	10.00	0.27	
ER_EGFR	TBB3_HUMAN	TUBB3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	HS90A_HUMAN	HSP90AA1	2|2|0|0	4	1.00	4	0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.11	10.00	0.19	
ER_EGFR	HS90B_HUMAN	HSP90AB1	1|1|0|0	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_EGFR	1433E_HUMAN	YWHAE	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	1433T_HUMAN	YWHAQ	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	LPPRC_HUMAN	LRPPRC	1|1|0|0	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_EGFR	ERRFI_HUMAN	ERRFI1	1|2|0|0	3	0.75	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	-0.11	7.50	0.28	
ER_EGFR	AP2A1_HUMAN	AP2A1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	GRB7_HUMAN	GRB7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	STAT3_HUMAN	STAT3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	ANXA2_HUMAN	ANXA2	2|0|0|0	2	0.50	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	-0.11	5.00	0.28	
ER_EGFR	PTPRA_HUMAN	PTPRA	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	C1QBP_HUMAN	C1QBP	0|1|0|0	1	0.25	4	7|5|0|0	0.00	0.00	0.00	0.00	0.00	-11.03	0.08	0.51	
ER_EGFR	SHC1_HUMAN	SHC1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	PTN11_HUMAN	PTPN11	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	PON2_HUMAN	PON2	1|2|0|0	3	0.75	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	-0.11	7.50	0.28	
ER_EGFR	MET_HUMAN	MET	1|1|0|0	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_EGFR	CRKL_HUMAN	CRKL	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	CBL_HUMAN	CBL	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	PHLA2_HUMAN	PHLDA2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	RT27_HUMAN	MRPS27	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	M2OM_HUMAN	SLC25A11	0|2|0|0	2	0.50	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	-0.11	5.00	0.28	
ER_EGFR	STAT1_HUMAN	STAT1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	SLIRP_HUMAN	SLIRP	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	PK3CD_HUMAN	PIK3CD	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	GRP75_HUMAN	HSPA9	0|1|0|0	1	0.25	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	2.50	0.51	
ER_EGFR	AIFM1_HUMAN	AIFM1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	PHB_HUMAN	PHB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	HNRPK_HUMAN	HNRNPK	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_EGFR	TMM33_HUMAN	TMEM33	0|2|0|0	2	0.50	4	0|0|0|0	0.25	0.99	0.25	0.99	0.25	-0.11	5.00	0.28	
ER_EGFR	RT34_HUMAN	MRPS34	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	EGFR_HUMAN	EGFR	0|0|3|3	6	1.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.11	15.00	0.12	
ER_ERBB3	ERBB2_HUMAN	ERBB2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	P85B_HUMAN	PIK3R2	0|0|3|4	7	1.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.11	17.50	0.10	
ER_ERBB3	P55G_HUMAN	PIK3R3	0|0|1|1	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_ERBB3	P85A_HUMAN	PIK3R1	0|0|1|0	1	0.25	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	2.50	0.51	
ER_ERBB3	K2C1_HUMAN	KRT1	5|5|6|5	21	5.25	4	10|10|7|7	0.00	0.00	0.00	0.00	0.00	-22.93	0.62	0.51	
ER_ERBB3	K1C10_HUMAN	KRT10	3|3|2|2	10	2.50	4	1|2|4|3	0.01	0.02	0.01	0.02	0.01	-5.60	1.00	0.49	
ER_ERBB3	K1C16_HUMAN	KRT16	0|0|0|0	0	0.00	4	1|1|2|2	0.00	0.00	0.00	0.00	0.00	-5.35	0.00	0.51	
ER_ERBB3	GRB2_HUMAN	GRB2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	GRP78_HUMAN	HSPA5	0|0|2|2	4	1.00	4	0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.11	10.00	0.19	
ER_ERBB3	K22E_HUMAN	KRT2	3|3|4|3	13	3.25	4	4|4|1|1	0.03	0.06	0.03	0.06	0.03	-4.13	1.30	0.48	
ER_ERBB3	K2C8_HUMAN	KRT8	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	K2C5_HUMAN	KRT5	0|0|1|1	2	0.50	4	1|1|2|0	0.00	0.00	0.00	0.00	0.00	-3.14	0.50	0.51	
ER_ERBB3	K2C4_HUMAN	KRT4	0|0|0|1	1	0.25	4	0|1|0|0	0.00	0.00	0.00	0.00	0.00	-0.65	1.00	0.51	
ER_ERBB3	K2C6B_HUMAN	KRT6B	1|0|2|1	4	1.00	4	2|2|2|1	0.01	0.05	0.01	0.05	0.01	-6.40	0.57	0.48	
ER_ERBB3	K2C7_HUMAN	KRT7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	HSP7C_HUMAN	HSPA8	0|1|1|2	4	1.00	4	0|0|1|1	0.20	0.80	0.20	0.80	0.20	-1.55	2.00	0.43	
ER_ERBB3	PK3CA_HUMAN	PIK3CA	0|0|1|1	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_ERBB3	ERBB3_HUMAN	ERBB3	1|2|2|3	8	2.00	4	0|0|0|0	0.74	1.00	0.74	1.00	0.74	2.40	20.00	0.05	
ER_ERBB3	ADT2_HUMAN	SLC25A5	0|0|1|1	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_ERBB3	ADT3_HUMAN	SLC25A6	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	K1C9_HUMAN	KRT9	3|2|1|1	7	1.75	4	0|0|1|0	0.48	0.99	0.48	0.99	0.48	0.96	7.00	0.24	
ER_ERBB3	TBA1A_HUMAN	TUBA1A	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	TBA4A_HUMAN	TUBA4A	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	ARHG5_HUMAN	ARHGEF5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	PK3CB_HUMAN	PIK3CB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	IRS1_HUMAN	IRS1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	TBB5_HUMAN	TUBB	0|0|0|1	1	0.25	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	2.50	0.51	
ER_ERBB3	TBB3_HUMAN	TUBB3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	HS90A_HUMAN	HSP90AA1	0|0|1|1	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_ERBB3	HS90B_HUMAN	HSP90AB1	0|0|1|1	2	0.50	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	5.00	0.51	
ER_ERBB3	1433E_HUMAN	YWHAE	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	1433T_HUMAN	YWHAQ	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	LPPRC_HUMAN	LRPPRC	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	ERRFI_HUMAN	ERRFI1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	AP2A1_HUMAN	AP2A1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
ER_ERBB3	GRB7_HUMAN	GRB7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.11	0.00	0.51	
